transaction_id,order_date,customer_id,product_id,quantity,unit_price,total_sales,region,sales_channel,clean_order_date,product_name,category,brand,cost,selling_price,calc_revenue,total_profit
TRX04088,2024-10-06,CUST1198,1010,2,39439,78878,Medan,Offline,2024-10-06,Rinso Variant 2,Home Care,Rinso,26691,39439,78878,25496
TRX04099,2024-06-06,CUST1169,1010,4,39439,157756,Jakarta,Online,2024-06-06,Rinso Variant 2,Home Care,Rinso,26691,39439,157756,50992
TRX04105,2024-06-20,CUST1288,1010,8,39439,315512,Makassar,Offline,2024-06-20,Rinso Variant 2,Home Care,Rinso,26691,39439,315512,101984
TRX04158,2024-12-22,CUST1164,1010,9,39439,354951,Surabaya,Online,2024-12-22,Rinso Variant 2,Home Care,Rinso,26691,39439,354951,114732
TRX04193,2024-02-27,CUST1254,1010,1,39439,39439,Bandung,Online,2024-02-27,Rinso Variant 2,Home Care,Rinso,26691,39439,39439,12748
TRX04196,2024-10-22,CUST1220,1010,3,39439,118317,Medan,Offline,2024-10-22,Rinso Variant 2,Home Care,Rinso,26691,39439,118317,38244
TRX04203,2024-03-02,CUST1217,1010,4,39439,157756,Jakarta,Offline,2024-03-02,Rinso Variant 2,Home Care,Rinso,26691,39439,157756,50992
TRX04216,2024-09-18,CUST1095,1010,1,39439,39439,Medan,Offline,2024-09-18,Rinso Variant 2,Home Care,Rinso,26691,39439,39439,12748
TRX04226,2024-10-13,CUST1289,1010,6,39439,236634,Bandung,Online,2024-10-13,Rinso Variant 2,Home Care,Rinso,26691,39439,236634,76488
TRX04242,2024-07-11,CUST1108,1010,10,39439,394390,Makassar,Offline,2024-07-11,Rinso Variant 2,Home Care,Rinso,26691,39439,394390,127480
TRX04252,2024-02-10,CUST1094,1010,4,39439,157756,Bandung,Offline,2024-02-10,Rinso Variant 2,Home Care,Rinso,26691,39439,157756,50992
TRX04260,2024-03-02,CUST1035,1010,3,39439,118317,Surabaya,Online,2024-03-02,Rinso Variant 2,Home Care,Rinso,26691,39439,118317,38244
TRX04278,2024-08-06,CUST1153,1010,4,39439,157756,Bandung,Online,2024-08-06,Rinso Variant 2,Home Care,Rinso,26691,39439,157756,50992
TRX04294,2024-07-08,CUST1172,1010,7,39439,276073,Medan,Online,2024-07-08,Rinso Variant 2,Home Care,Rinso,26691,39439,276073,89236
TRX04299,2024-03-10,CUST1058,1010,2,39439,78878,Bandung,Offline,2024-03-10,Rinso Variant 2,Home Care,Rinso,26691,39439,78878,25496
TRX04396,2024-12-19,CUST1269,1010,10,39439,394390,Jakarta,Online,2024-12-19,Rinso Variant 2,Home Care,Rinso,26691,39439,394390,127480
TRX04423,2024-09-30,CUST1126,1010,10,39439,394390,Makassar,Offline,2024-09-30,Rinso Variant 2,Home Care,Rinso,26691,39439,394390,127480
TRX04462,2024-11-03,CUST1022,1010,3,39439,118317,Medan,Offline,2024-11-03,Rinso Variant 2,Home Care,Rinso,26691,39439,118317,38244
TRX04466,2024-11-01,CUST1223,1010,10,39439,394390,Medan,Online,2024-11-01,Rinso Variant 2,Home Care,Rinso,26691,39439,394390,127480
TRX04514,2024-12-09,CUST1234,1010,10,39439,394390,Makassar,Offline,2024-12-09,Rinso Variant 2,Home Care,Rinso,26691,39439,394390,127480
TRX04515,2024-03-28,CUST1287,1010,8,39439,315512,Surabaya,Offline,2024-03-28,Rinso Variant 2,Home Care,Rinso,26691,39439,315512,101984
TRX04516,2024-11-21,CUST1292,1010,6,39439,236634,Surabaya,Online,2024-11-21,Rinso Variant 2,Home Care,Rinso,26691,39439,236634,76488
TRX04548,2024-10-26,CUST1249,1010,4,39439,157756,Makassar,Online,2024-10-26,Rinso Variant 2,Home Care,Rinso,26691,39439,157756,50992
TRX04566,2024-03-29,CUST1088,1010,10,39439,394390,Makassar,Offline,2024-03-29,Rinso Variant 2,Home Care,Rinso,26691,39439,394390,127480
TRX04570,2024-01-11,CUST1217,1010,4,39439,157756,Makassar,Online,2024-01-11,Rinso Variant 2,Home Care,Rinso,26691,39439,157756,50992
TRX04607,2024-01-22,CUST1260,1010,10,39439,394390,Medan,Online,2024-01-22,Rinso Variant 2,Home Care,Rinso,26691,39439,394390,127480
TRX04632,2024-05-29,CUST1290,1010,8,39439,315512,Bandung,Online,2024-05-29,Rinso Variant 2,Home Care,Rinso,26691,39439,315512,101984
TRX04647,2024-03-12,CUST1253,1010,4,39439,157756,Bandung,Offline,2024-03-12,Rinso Variant 2,Home Care,Rinso,26691,39439,157756,50992
TRX04655,2024-02-17,CUST1284,1010,6,39439,236634,Surabaya,Offline,2024-02-17,Rinso Variant 2,Home Care,Rinso,26691,39439,236634,76488
TRX04658,2024-07-04,CUST1104,1010,2,39439,78878,Surabaya,Online,2024-07-04,Rinso Variant 2,Home Care,Rinso,26691,39439,78878,25496
TRX04708,2024-04-29,CUST1157,1010,7,39439,276073,Bandung,Offline,2024-04-29,Rinso Variant 2,Home Care,Rinso,26691,39439,276073,89236
TRX04728,2024-01-12,CUST1241,1010,2,39439,78878,Bandung,Offline,2024-01-12,Rinso Variant 2,Home Care,Rinso,26691,39439,78878,25496
TRX04743,2024-01-11,CUST1199,1010,8,39439,315512,Medan,Offline,2024-01-11,Rinso Variant 2,Home Care,Rinso,26691,39439,315512,101984
TRX04763,2024-10-30,CUST1190,1010,4,39439,157756,Makassar,Offline,2024-10-30,Rinso Variant 2,Home Care,Rinso,26691,39439,157756,50992
TRX04809,2024-07-23,CUST1099,1010,2,39439,78878,Medan,Online,2024-07-23,Rinso Variant 2,Home Care,Rinso,26691,39439,78878,25496
TRX04866,2024-09-13,CUST1279,1010,2,39439,78878,Bandung,Offline,2024-09-13,Rinso Variant 2,Home Care,Rinso,26691,39439,78878,25496
TRX04913,2024-11-13,CUST1289,1010,8,39439,315512,Bandung,Online,2024-11-13,Rinso Variant 2,Home Care,Rinso,26691,39439,315512,101984
TRX04915,2024-10-13,CUST1112,1010,5,39439,197195,Medan,Offline,2024-10-13,Rinso Variant 2,Home Care,Rinso,26691,39439,197195,63740
TRX04920,2024-10-01,CUST1189,1010,5,39439,197195,Bandung,Offline,2024-10-01,Rinso Variant 2,Home Care,Rinso,26691,39439,197195,63740
TRX04925,2024-09-03,CUST1137,1010,6,39439,236634,Bandung,Online,2024-09-03,Rinso Variant 2,Home Care,Rinso,26691,39439,236634,76488
TRX04938,2024-09-21,CUST1157,1010,1,39439,39439,Surabaya,Online,2024-09-21,Rinso Variant 2,Home Care,Rinso,26691,39439,39439,12748
TRX04957,2024-04-08,CUST1297,1010,8,39439,315512,Makassar,Online,2024-04-08,Rinso Variant 2,Home Care,Rinso,26691,39439,315512,101984
TRX04986,2024-10-03,CUST1001,1010,7,39439,276073,Medan,Online,2024-10-03,Rinso Variant 2,Home Care,Rinso,26691,39439,276073,89236
TRX04988,2024-07-19,CUST1067,1010,7,39439,276073,Jakarta,Online,2024-07-19,Rinso Variant 2,Home Care,Rinso,26691,39439,276073,89236
TRX00035,2024-04-08,CUST1097,1011,4,10425,41700,Makassar,Offline,2024-04-08,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX00056,2024-03-09,CUST1135,1011,2,10425,20850,Jakarta,Online,2024-03-09,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX00063,2024-10-25,CUST1282,1011,6,10425,62550,Bandung,Offline,2024-10-25,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX00077,2024-01-23,CUST1223,1011,5,10425,52125,Jakarta,Online,2024-01-23,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX00097,2024-06-12,CUST1276,1011,6,10425,62550,Jakarta,Online,2024-06-12,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX00106,2024-03-06,CUST1273,1011,8,10425,83400,Jakarta,Offline,2024-03-06,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX00137,2024-04-28,CUST1061,1011,5,10425,52125,Bandung,Offline,2024-04-28,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX00141,2024-06-03,CUST1007,1011,3,10425,31275,Makassar,Online,2024-06-03,Molto Variant 1,Home Care,Molto,7585,10425,31275,8520
TRX00157,2024-02-28,CUST1278,1011,7,10425,72975,Bandung,Online,2024-02-28,Molto Variant 1,Home Care,Molto,7585,10425,72975,19880
TRX00230,2024-06-19,CUST1124,1011,1,10425,10425,Bandung,Online,2024-06-19,Molto Variant 1,Home Care,Molto,7585,10425,10425,2840
TRX00233,2024-03-15,CUST1066,1011,5,10425,52125,Makassar,Offline,2024-03-15,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX00263,2024-05-19,CUST1226,1011,2,10425,20850,Medan,Offline,2024-05-19,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX00289,2024-11-29,CUST1096,1011,10,10425,104250,Surabaya,Offline,2024-11-29,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX00331,2024-12-02,CUST1053,1011,4,10425,41700,Makassar,Offline,2024-12-02,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX00348,2024-12-13,CUST1224,1011,10,10425,104250,Jakarta,Online,2024-12-13,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX00370,2024-11-21,CUST1282,1011,4,10425,41700,Surabaya,Online,2024-11-21,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX00371,2024-11-10,CUST1273,1011,5,10425,52125,Jakarta,Online,2024-11-10,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX00410,2024-03-29,CUST1235,1011,6,10425,62550,Makassar,Offline,2024-03-29,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX00481,2024-07-03,CUST1262,1011,5,10425,52125,Medan,Offline,2024-07-03,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX00530,2024-08-08,CUST1069,1011,6,10425,62550,Surabaya,Offline,2024-08-08,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX00560,2024-12-09,CUST1250,1011,5,10425,52125,Makassar,Offline,2024-12-09,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX00562,2024-06-29,CUST1234,1011,6,10425,62550,Makassar,Online,2024-06-29,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX00571,2024-10-14,CUST1258,1011,7,10425,72975,Medan,Offline,2024-10-14,Molto Variant 1,Home Care,Molto,7585,10425,72975,19880
TRX00612,2024-11-26,CUST1043,1011,5,10425,52125,Bandung,Offline,2024-11-26,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX00632,2024-09-18,CUST1184,1011,8,10425,83400,Jakarta,Offline,2024-09-18,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX00638,2024-08-01,CUST1163,1011,4,10425,41700,Surabaya,Online,2024-08-01,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX00651,2024-03-09,CUST1201,1011,9,10425,93825,Jakarta,Online,2024-03-09,Molto Variant 1,Home Care,Molto,7585,10425,93825,25560
TRX00712,2024-02-19,CUST1025,1011,4,10425,41700,Medan,Offline,2024-02-19,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX00749,2024-10-31,CUST1228,1011,8,10425,83400,Bandung,Offline,2024-10-31,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX00775,2024-06-01,CUST1211,1011,9,10425,93825,Jakarta,Online,2024-06-01,Molto Variant 1,Home Care,Molto,7585,10425,93825,25560
TRX00814,2024-12-13,CUST1224,1011,10,10425,104250,Bandung,Offline,2024-12-13,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX00825,2024-08-23,CUST1227,1011,2,10425,20850,Makassar,Offline,2024-08-23,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX00845,2024-06-09,CUST1283,1011,9,10425,93825,Bandung,Online,2024-06-09,Molto Variant 1,Home Care,Molto,7585,10425,93825,25560
TRX00847,2024-09-14,CUST1277,1011,3,10425,31275,Surabaya,Online,2024-09-14,Molto Variant 1,Home Care,Molto,7585,10425,31275,8520
TRX00850,2024-07-14,CUST1074,1011,1,10425,10425,Jakarta,Online,2024-07-14,Molto Variant 1,Home Care,Molto,7585,10425,10425,2840
TRX00855,2024-07-14,CUST1198,1011,1,10425,10425,Medan,Offline,2024-07-14,Molto Variant 1,Home Care,Molto,7585,10425,10425,2840
TRX00869,2024-11-28,CUST1004,1011,9,10425,93825,Jakarta,Offline,2024-11-28,Molto Variant 1,Home Care,Molto,7585,10425,93825,25560
TRX00935,2024-09-15,CUST1214,1011,9,10425,93825,Bandung,Online,2024-09-15,Molto Variant 1,Home Care,Molto,7585,10425,93825,25560
TRX00985,2024-06-26,CUST1201,1011,9,10425,93825,Bandung,Offline,2024-06-26,Molto Variant 1,Home Care,Molto,7585,10425,93825,25560
TRX00989,2024-05-17,CUST1241,1011,4,10425,41700,Makassar,Offline,2024-05-17,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX01016,2024-05-25,CUST1226,1011,4,10425,41700,Bandung,Online,2024-05-25,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX01022,2024-10-03,CUST1116,1011,8,10425,83400,Jakarta,Offline,2024-10-03,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX01037,2024-01-05,CUST1119,1011,8,10425,83400,Jakarta,Online,2024-01-05,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX01040,2024-02-11,CUST1074,1011,6,10425,62550,Jakarta,Offline,2024-02-11,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX01050,2024-03-02,CUST1202,1011,10,10425,104250,Bandung,Online,2024-03-02,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01116,2024-12-05,CUST1269,1011,10,10425,104250,Jakarta,Offline,2024-12-05,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01169,2024-10-07,CUST1142,1011,4,10425,41700,Makassar,Online,2024-10-07,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX01234,2024-09-06,CUST1058,1011,10,10425,104250,Makassar,Offline,2024-09-06,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01255,2024-08-05,CUST1003,1011,3,10425,31275,Makassar,Offline,2024-08-05,Molto Variant 1,Home Care,Molto,7585,10425,31275,8520
TRX01271,2024-03-18,CUST1228,1011,10,10425,104250,Surabaya,Online,2024-03-18,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01274,2024-03-19,CUST1253,1011,10,10425,104250,Medan,Offline,2024-03-19,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01276,2024-06-25,CUST1027,1011,10,10425,104250,Surabaya,Online,2024-06-25,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01289,2024-02-17,CUST1029,1011,10,10425,104250,Makassar,Online,2024-02-17,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01293,2024-12-04,CUST1038,1011,8,10425,83400,Medan,Offline,2024-12-04,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX01348,2024-09-05,CUST1027,1011,10,10425,104250,Medan,Online,2024-09-05,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01351,2024-04-13,CUST1171,1011,5,10425,52125,Bandung,Online,2024-04-13,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX01358,2024-06-16,CUST1222,1011,4,10425,41700,Makassar,Online,2024-06-16,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX01372,2024-01-21,CUST1187,1011,10,10425,104250,Surabaya,Online,2024-01-21,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01394,2024-01-22,CUST1162,1011,2,10425,20850,Makassar,Online,2024-01-22,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX01399,2024-03-15,CUST1234,1011,8,10425,83400,Surabaya,Online,2024-03-15,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX01425,2024-07-04,CUST1297,1011,10,10425,104250,Medan,Offline,2024-07-04,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01496,2024-09-11,CUST1257,1011,6,10425,62550,Surabaya,Online,2024-09-11,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX01497,2024-06-02,CUST1186,1011,10,10425,104250,Medan,Online,2024-06-02,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01498,2024-11-21,CUST1038,1011,8,10425,83400,Makassar,Online,2024-11-21,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX01534,2024-02-11,CUST1251,1011,5,10425,52125,Medan,Offline,2024-02-11,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX01541,2024-12-17,CUST1210,1011,10,10425,104250,Surabaya,Offline,2024-12-17,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01561,2024-07-21,CUST1189,1011,5,10425,52125,Bandung,Online,2024-07-21,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX01591,2024-11-03,CUST1216,1011,10,10425,104250,Jakarta,Offline,2024-11-03,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01593,2024-01-21,CUST1262,1011,2,10425,20850,Surabaya,Offline,2024-01-21,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX01607,2024-08-23,CUST1207,1011,8,10425,83400,Makassar,Offline,2024-08-23,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX01621,2024-06-10,CUST1283,1011,10,10425,104250,Jakarta,Offline,2024-06-10,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01641,2024-03-19,CUST1186,1011,2,10425,20850,Surabaya,Online,2024-03-19,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX01665,2024-09-23,CUST1126,1011,7,10425,72975,Jakarta,Offline,2024-09-23,Molto Variant 1,Home Care,Molto,7585,10425,72975,19880
TRX01670,2024-10-13,CUST1265,1011,10,10425,104250,Medan,Offline,2024-10-13,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01671,2024-09-12,CUST1216,1011,10,10425,104250,Medan,Offline,2024-09-12,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX01690,2024-02-13,CUST1098,1011,9,10425,93825,Makassar,Online,2024-02-13,Molto Variant 1,Home Care,Molto,7585,10425,93825,25560
TRX01710,2024-10-03,CUST1086,1011,6,10425,62550,Bandung,Offline,2024-10-03,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX01713,2024-05-19,CUST1128,1011,8,10425,83400,Medan,Offline,2024-05-19,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX01733,2024-10-18,CUST1116,1011,5,10425,52125,Makassar,Offline,2024-10-18,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX01735,2024-08-20,CUST1001,1011,9,10425,93825,Medan,Online,2024-08-20,Molto Variant 1,Home Care,Molto,7585,10425,93825,25560
TRX01747,2024-02-01,CUST1017,1011,2,10425,20850,Medan,Offline,2024-02-01,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX01768,2024-11-23,CUST1114,1011,1,10425,10425,Bandung,Offline,2024-11-23,Molto Variant 1,Home Care,Molto,7585,10425,10425,2840
TRX01787,2024-09-22,CUST1237,1011,8,10425,83400,Bandung,Offline,2024-09-22,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX01791,2024-04-21,CUST1156,1011,7,10425,72975,Medan,Offline,2024-04-21,Molto Variant 1,Home Care,Molto,7585,10425,72975,19880
TRX01820,2024-07-07,CUST1265,1011,1,10425,10425,Jakarta,Online,2024-07-07,Molto Variant 1,Home Care,Molto,7585,10425,10425,2840
TRX01834,2024-12-23,CUST1111,1011,2,10425,20850,Medan,Offline,2024-12-23,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX01857,2024-07-24,CUST1161,1011,1,10425,10425,Jakarta,Offline,2024-07-24,Molto Variant 1,Home Care,Molto,7585,10425,10425,2840
TRX01956,2024-02-22,CUST1075,1011,10,10425,104250,Medan,Offline,2024-02-22,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX02046,2024-05-17,CUST1186,1011,2,10425,20850,Surabaya,Offline,2024-05-17,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02048,2024-01-01,CUST1026,1011,1,10425,10425,Surabaya,Online,2024-01-01,Molto Variant 1,Home Care,Molto,7585,10425,10425,2840
TRX02065,2024-08-12,CUST1260,1011,3,10425,31275,Medan,Offline,2024-08-12,Molto Variant 1,Home Care,Molto,7585,10425,31275,8520
TRX02080,2024-11-18,CUST1202,1011,10,10425,104250,Bandung,Offline,2024-11-18,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX02132,2024-01-29,CUST1112,1011,10,10425,104250,Medan,Online,2024-01-29,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX02142,2024-07-01,CUST1144,1011,1,10425,10425,Medan,Online,2024-07-01,Molto Variant 1,Home Care,Molto,7585,10425,10425,2840
TRX02151,2024-11-06,CUST1038,1011,10,10425,104250,Bandung,Offline,2024-11-06,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX02162,2024-12-24,CUST1287,1011,4,10425,41700,Jakarta,Online,2024-12-24,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX02175,2024-12-30,CUST1231,1011,5,10425,52125,Medan,Online,2024-12-30,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX02223,2024-06-24,CUST1177,1011,2,10425,20850,Medan,Online,2024-06-24,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02243,2024-10-14,CUST1033,1011,4,10425,41700,Medan,Offline,2024-10-14,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX02289,2024-04-22,CUST1137,1011,2,10425,20850,Medan,Online,2024-04-22,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02324,2024-05-08,CUST1069,1011,4,10425,41700,Medan,Online,2024-05-08,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX02368,2024-06-13,CUST1055,1011,3,10425,31275,Medan,Offline,2024-06-13,Molto Variant 1,Home Care,Molto,7585,10425,31275,8520
TRX02381,2024-05-08,CUST1199,1011,5,10425,52125,Surabaya,Online,2024-05-08,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX02384,2024-01-30,CUST1279,1011,10,10425,104250,Jakarta,Offline,2024-01-30,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX02404,2024-05-08,CUST1278,1011,2,10425,20850,Bandung,Offline,2024-05-08,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02445,2024-09-18,CUST1260,1011,6,10425,62550,Makassar,Offline,2024-09-18,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX02455,2024-11-30,CUST1247,1011,6,10425,62550,Makassar,Online,2024-11-30,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX02459,2024-02-11,CUST1209,1011,2,10425,20850,Medan,Online,2024-02-11,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02503,2024-12-22,CUST1203,1011,6,10425,62550,Bandung,Offline,2024-12-22,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX02588,2024-04-08,CUST1256,1011,2,10425,20850,Bandung,Offline,2024-04-08,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02616,2024-04-29,CUST1259,1011,1,10425,10425,Jakarta,Offline,2024-04-29,Molto Variant 1,Home Care,Molto,7585,10425,10425,2840
TRX02619,2024-03-12,CUST1066,1011,10,10425,104250,Surabaya,Online,2024-03-12,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX02626,2024-12-17,CUST1201,1011,9,10425,93825,Bandung,Offline,2024-12-17,Molto Variant 1,Home Care,Molto,7585,10425,93825,25560
TRX02633,2024-11-26,CUST1117,1011,2,10425,20850,Bandung,Offline,2024-11-26,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02635,2024-06-22,CUST1196,1011,2,10425,20850,Bandung,Offline,2024-06-22,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02639,2024-06-26,CUST1051,1011,2,10425,20850,Medan,Online,2024-06-26,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02648,2024-09-07,CUST1235,1011,2,10425,20850,Surabaya,Online,2024-09-07,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02670,2024-08-03,CUST1168,1011,10,10425,104250,Makassar,Offline,2024-08-03,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX02738,2024-09-06,CUST1153,1011,10,10425,104250,Makassar,Online,2024-09-06,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX02790,2024-03-19,CUST1096,1011,10,10425,104250,Bandung,Online,2024-03-19,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX02834,2024-04-05,CUST1130,1011,6,10425,62550,Surabaya,Offline,2024-04-05,Molto Variant 1,Home Care,Molto,7585,10425,62550,17040
TRX02875,2024-07-30,CUST1014,1011,5,10425,52125,Medan,Offline,2024-07-30,Molto Variant 1,Home Care,Molto,7585,10425,52125,14200
TRX02884,2024-07-04,CUST1081,1011,8,10425,83400,Bandung,Offline,2024-07-04,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX02893,2024-12-21,CUST1112,1011,4,10425,41700,Bandung,Online,2024-12-21,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX02910,2024-12-26,CUST1068,1011,7,10425,72975,Medan,Online,2024-12-26,Molto Variant 1,Home Care,Molto,7585,10425,72975,19880
TRX02957,2024-11-02,CUST1126,1011,3,10425,31275,Makassar,Offline,2024-11-02,Molto Variant 1,Home Care,Molto,7585,10425,31275,8520
TRX02963,2024-03-22,CUST1250,1011,2,10425,20850,Jakarta,Online,2024-03-22,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX02967,2024-09-11,CUST1102,1011,9,10425,93825,Bandung,Online,2024-09-11,Molto Variant 1,Home Care,Molto,7585,10425,93825,25560
TRX03013,2024-10-14,CUST1282,1011,3,10425,31275,Medan,Offline,2024-10-14,Molto Variant 1,Home Care,Molto,7585,10425,31275,8520
TRX03020,2024-06-02,CUST1201,1011,10,10425,104250,Bandung,Online,2024-06-02,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX03021,2024-11-20,CUST1164,1011,4,10425,41700,Surabaya,Online,2024-11-20,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX03033,2024-05-24,CUST1136,1011,8,10425,83400,Jakarta,Offline,2024-05-24,Molto Variant 1,Home Care,Molto,7585,10425,83400,22720
TRX03091,2024-03-14,CUST1151,1011,4,10425,41700,Jakarta,Online,2024-03-14,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
TRX03102,2024-09-11,CUST1032,1011,3,10425,31275,Jakarta,Online,2024-09-11,Molto Variant 1,Home Care,Molto,7585,10425,31275,8520
TRX03116,2024-07-07,CUST1260,1011,10,10425,104250,Bandung,Offline,2024-07-07,Molto Variant 1,Home Care,Molto,7585,10425,104250,28400
TRX03138,2024-04-30,CUST1233,1011,2,10425,20850,Makassar,Offline,2024-04-30,Molto Variant 1,Home Care,Molto,7585,10425,20850,5680
TRX03167,2024-01-09,CUST1015,1011,1,10425,10425,Surabaya,Online,2024-01-09,Molto Variant 1,Home Care,Molto,7585,10425,10425,2840
TRX03168,2024-04-05,CUST1036,1011,4,10425,41700,Jakarta,Offline,2024-04-05,Molto Variant 1,Home Care,Molto,7585,10425,41700,11360
